UnionSize,Weighted,TestNum,Time
10000,1,46,0.000000
10000,1,47,0.000000
10000,1,48,0.000000
10000,1,49,0.000000
10000,1,50,0.000000
10000,0,1,0.000020
10000,0,2,0.000019
10000,0,3,0.000021
10000,0,4,0.000024
10000,0,5,0.000015
10000,0,6,0.000020
10000,0,7,0.000019
10000,0,8,0.000020
10000,0,9,0.000022
10000,0,10,0.000019
10000,0,11,0.000015
10000,0,12,0.000020
10000,0,13,0.000020
10000,0,14,0.000017
10000,0,15,0.000020
10000,0,16,0.000023
10000,0,17,0.000019
10000,0,18,0.000021
10000,0,19,0.000016
10000,0,20,0.000016
10000,0,21,0.000023
10000,0,22,0.000022
10000,0,23,0.000026
10000,0,24,0.000017
10000,0,25,0.000019
10000,0,26,0.000021
10000,0,27,0.000018
10000,0,28,0.000015
10000,0,29,0.000018
10000,0,30,0.000023
10000,0,31,0.000024
10000,0,32,0.000022
10000,0,33,0.000017
10000,0,34,0.000020
10000,0,35,0.000022
10000,0,36,0.000019
10000,0,37,0.000019
10000,0,38,0.000018
10000,0,39,0.000017
10000,0,40,0.000018
10000,0,41,0.000017
10000,0,42,0.000015
10000,0,43,0.000015
10000,0,44,0.000017
10000,0,45,0.000020
10000,0,46,0.000019
10000,0,47,0.000017
10000,0,48,0.000017
10000,0,49,0.000016
10000,0,50,0.000015
15000,1,1,0.000000
15000,1,2,0.000000
15000,1,3,0.000000
15000,1,4,0.000000
15000,1,5,0.000000
15000,1,6,0.000000
15000,1,7,0.000000
15000,1,8,0.000000
15000,1,9,0.000000
15000,1,10,0.000000
15000,1,11,0.000000
15000,1,12,0.000000
15000,1,13,0.000000
15000,1,14,0.000000
15000,1,15,0.000000
15000,1,16,0.000000
15000,1,17,0.000000
15000,1,18,0.000000
15000,1,19,0.000000
15000,1,20,0.000000
15000,1,21,0.000000
15000,1,22,0.000000
15000,1,23,0.000000
15000,1,24,0.000000
15000,1,25,0.000000
15000,1,26,0.000000
15000,1,27,0.000000
15000,1,28,0.000000
15000,1,29,0.000000
15000,1,30,0.000000
15000,1,31,0.000000
15000,1,32,0.000000
15000,1,33,0.000000
15000,1,34,0.000000
15000,1,35,0.000000
15000,1,36,0.000000
15000,1,37,0.000000
15000,1,38,0.000000
15000,1,39,0.000000
15000,1,40,0.000000
15000,1,41,0.000000
15000,1,42,0.000000
15000,1,43,0.000000
15000,1,44,0.000000
15000,1,45,0.000000
15000,1,46,0.000000
15000,1,47,0.000000
15000,1,48,0.000000
15000,1,49,0.000000
15000,1,50,0.000000
15000,0,1,0.000030
15000,0,2,0.000031
15000,0,3,0.000029
15000,0,4,0.000025
15000,0,5,0.000034
15000,0,6,0.000025
15000,0,7,0.000023
15000,0,8,0.000022
15000,0,9,0.000023
15000,0,10,0.000023
15000,0,11,0.000030
15000,0,12,0.000023
15000,0,13,0.000022
15000,0,14,0.000029
15000,0,15,0.000026
15000,0,16,0.000026
15000,0,17,0.000022
15000,0,18,0.000026
15000,0,19,0.000028
15000,0,20,0.000027
15000,0,21,0.000023
15000,0,22,0.000030
15000,0,23,0.000022
15000,0,24,0.000022
15000,0,25,0.000022
15000,0,26,0.000027
15000,0,27,0.000022
15000,0,28,0.000022
15000,0,29,0.000022
15000,0,30,0.000024
15000,0,31,0.000027
15000,0,32,0.000028
15000,0,33,0.000027
15000,0,34,0.000030
15000,0,35,0.000028
15000,0,36,0.000023
15000,0,37,0.000022
15000,0,38,0.000026
15000,0,39,0.000022
15000,0,40,0.000026
15000,0,41,0.000030
15000,0,42,0.000025
15000,0,43,0.000024
15000,0,44,0.000026
15000,0,45,0.000024
15000,0,46,0.000025
15000,0,47,0.000026
15000,0,48,0.000022
15000,0,49,0.000022
15000,0,50,0.000022
20000,1,1,0.000000
20000,1,2,0.000000
20000,1,3,0.000000
20000,1,4,0.000000
20000,1,5,0.000000
20000,1,6,0.000000
20000,1,7,0.000000
20000,1,8,0.000000
20000,1,9,0.000000
20000,1,10,0.000000
20000,1,11,0.000000
20000,1,12,0.000000
20000,1,13,0.000000
20000,1,14,0.000000
20000,1,15,0.000000
20000,1,16,0.000000
20000,1,17,0.000000
20000,1,18,0.000000
20000,1,19,0.000000
20000,1,20,0.000000
20000,1,21,0.000000
20000,1,22,0.000000
20000,1,23,0.000000
20000,1,24,0.000000
20000,1,25,0.000000
20000,1,26,0.000000
20000,1,27,0.000000
20000,1,28,0.000000
20000,1,29,0.000000
20000,1,30,0.000000
20000,1,31,0.000000
20000,1,32,0.000000
20000,1,33,0.000000
20000,1,34,0.000000
20000,1,35,0.000000
20000,1,36,0.000000
20000,1,37,0.000000
20000,1,38,0.000000
20000,1,39,0.000000
20000,1,40,0.000000
20000,1,41,0.000000
20000,1,42,0.000000
20000,1,43,0.000000
20000,1,44,0.000000
20000,1,45,0.000000
20000,1,46,0.000000
20000,1,47,0.000000
20000,1,48,0.000000
20000,1,49,0.000000
20000,1,50,0.000000
20000,0,1,0.000039
20000,0,2,0.000035
20000,0,3,0.000033
20000,0,4,0.000034
20000,0,5,0.000038
20000,0,6,0.000038
20000,0,7,0.000034
20000,0,8,0.000036
20000,0,9,0.000029
20000,0,10,0.000033
20000,0,11,0.000035
20000,0,12,0.000035
20000,0,13,0.000034
20000,0,14,0.000029
20000,0,15,0.000029
20000,0,16,0.000033
20000,0,17,0.000033
20000,0,18,0.000034
20000,0,19,0.000030
20000,0,20,0.000031
20000,0,21,0.000029
20000,0,22,0.000032
20000,0,23,0.000030
20000,0,24,0.000035
20000,0,25,0.000032
20000,0,26,0.000034
20000,0,27,0.000033
20000,0,28,0.000033
20000,0,29,0.000045
20000,0,30,0.000039
20000,0,31,0.000034
20000,0,32,0.000042
20000,0,33,0.000036
20000,0,34,0.000035
20000,0,35,0.000035
20000,0,36,0.000032
20000,0,37,0.000030
20000,0,38,0.000033
20000,0,39,0.000034
20000,0,40,0.000034
20000,0,41,0.000035
20000,0,42,0.000037
20000,0,43,0.000030
20000,0,44,0.000029
20000,0,45,0.000029
20000,0,46,0.000042
20000,0,47,0.000032
20000,0,48,0.000036
20000,0,49,0.000029
20000,0,50,0.000031
25000,1,1,0.000000
25000,1,2,0.000000
25000,1,3,0.000000
25000,1,4,0.000000
25000,1,5,0.000000
25000,1,6,0.000000
25000,1,7,0.000000
25000,1,8,0.000000
25000,1,9,0.000000
25000,1,10,0.000000
25000,1,11,0.000000
25000,1,12,0.000000
25000,1,13,0.000000
25000,1,14,0.000000
25000,1,15,0.000000
25000,1,16,0.000000
25000,1,17,0.000000
25000,1,18,0.000000
25000,1,19,0.000000
25000,1,20,0.000000
25000,1,21,0.000000
25000,1,22,0.000000
25000,1,23,0.000000
25000,1,24,0.000000
25000,1,25,0.000000
25000,1,26,0.000000
25000,1,27,0.000000
25000,1,28,0.000000
25000,1,29,0.000000
25000,1,30,0.000000
25000,1,31,0.000000
25000,1,32,0.000000
25000,1,33,0.000000
25000,1,34,0.000000
25000,1,35,0.000000
25000,1,36,0.000000
25000,1,37,0.000000
25000,1,38,0.000000
25000,1,39,0.000000
25000,1,40,0.000000
25000,1,41,0.000000
25000,1,42,0.000000
25000,1,43,0.000000
25000,1,44,0.000000
25000,1,45,0.000000
25000,1,46,0.000000
25000,1,47,0.000000
25000,1,48,0.000000
25000,1,49,0.000000
25000,1,50,0.000000
25000,0,1,0.000046
25000,0,2,0.000040
25000,0,3,0.000041
25000,0,4,0.000041
25000,0,5,0.000037
25000,0,6,0.000039
25000,0,7,0.000041
25000,0,8,0.000040
25000,0,9,0.000039
25000,0,10,0.000042
25000,0,11,0.000044
25000,0,12,0.000044
25000,0,13,0.000043
25000,0,14,0.000044
25000,0,15,0.000038
25000,0,16,0.000040
25000,0,17,0.000039
25000,0,18,0.000038
25000,0,19,0.000041
25000,0,20,0.000042
25000,0,21,0.000037
25000,0,22,0.000043
25000,0,23,0.000040
25000,0,24,0.000037
25000,0,25,0.000037
25000,0,26,0.000040
25000,0,27,0.000040
25000,0,28,0.000037
25000,0,29,0.000037
25000,0,30,0.000037
25000,0,31,0.000047
25000,0,32,0.000039
25000,0,33,0.000045
25000,0,34,0.000039
25000,0,35,0.000050
25000,0,36,0.000047
25000,0,37,0.000045
25000,0,38,0.000037
25000,0,39,0.000052
25000,0,40,0.000037
25000,0,41,0.000040
25000,0,42,0.000037
25000,0,43,0.000043
25000,0,44,0.000039
25000,0,45,0.000037
25000,0,46,0.000043
25000,0,47,0.000048
25000,0,48,0.000039
25000,0,49,0.000046
25000,0,50,0.000050
30000,1,1,0.000000
30000,1,2,0.000000
30000,1,3,0.000000
30000,1,4,0.000000
30000,1,5,0.000000
30000,1,6,0.000000
30000,1,7,0.000000
30000,1,8,0.000000
30000,1,9,0.000000
30000,1,10,0.000000
30000,1,11,0.000000
30000,1,12,0.000000
30000,1,13,0.000000
30000,1,14,0.000000
30000,1,15,0.000000
30000,1,16,0.000000
30000,1,17,0.000000
30000,1,18,0.000000
30000,1,19,0.000000
30000,1,20,0.000000
30000,1,21,0.000000
30000,1,22,0.000000
30000,1,23,0.000000
30000,1,24,0.000000
30000,1,25,0.000000
30000,1,26,0.000000
30000,1,27,0.000000
30000,1,28,0.000000
30000,1,29,0.000000
30000,1,30,0.000000
30000,1,31,0.000000
30000,1,32,0.000000
30000,1,33,0.000000
30000,1,34,0.000000
30000,1,35,0.000000
30000,1,36,0.000000
30000,1,37,0.000000
30000,1,38,0.000000
30000,1,39,0.000000
30000,1,40,0.000000
30000,1,41,0.000000
30000,1,42,0.000000
30000,1,43,0.000000
30000,1,44,0.000000
30000,1,45,0.000000
30000,1,46,0.000000
30000,1,47,0.000000
30000,1,48,0.000000
30000,1,49,0.000000
30000,1,50,0.000000
30000,0,1,0.000054
30000,0,2,0.000056
30000,0,3,0.000053
30000,0,4,0.000055
30000,0,5,0.000052
30000,0,6,0.000052
30000,0,7,0.000049
30000,0,8,0.000045
30000,0,9,0.000060
30000,0,10,0.000050
30000,0,11,0.000062
30000,0,12,0.000051
30000,0,13,0.000056
30000,0,14,0.000053
30000,0,15,0.000052
30000,0,16,0.000053
30000,0,17,0.000051
30000,0,18,0.000054
30000,0,19,0.000052
30000,0,20,0.000051
30000,0,21,0.000046
30000,0,22,0.000062
30000,0,23,0.000060
30000,0,24,0.000052
30000,0,25,0.000058
30000,0,26,0.000058
30000,0,27,0.000062
30000,0,28,0.000060
30000,0,29,0.000056
30000,0,30,0.000049
30000,0,31,0.000050
30000,0,32,0.000053
30000,0,33,0.000059
30000,0,34,0.000050
30000,0,35,0.000053
30000,0,36,0.000055
30000,0,37,0.000052
30000,0,38,0.000055
30000,0,39,0.000055
30000,0,40,0.000049
30000,0,41,0.000050
30000,0,42,0.000051
30000,0,43,0.000057
30000,0,44,0.000053
30000,0,45,0.000050
30000,0,46,0.000050
30000,0,47,0.000057
30000,0,48,0.000056
30000,0,49,0.000048
30000,0,50,0.000053
35000,1,1,0.000000
35000,1,2,0.000000
35000,1,3,0.000000
35000,1,4,0.000000
35000,1,5,0.000000
35000,1,6,0.000000
35000,1,7,0.000000
35000,1,8,0.000000
35000,1,9,0.000000
35000,1,10,0.000000
35000,1,11,0.000000
35000,1,12,0.000000
35000,1,13,0.000000
35000,1,14,0.000000
35000,1,15,0.000000
35000,1,16,0.000000
35000,1,17,0.000000
35000,1,18,0.000000
35000,1,19,0.000000
35000,1,20,0.000000
35000,1,21,0.000000
35000,1,22,0.000000
35000,1,23,0.000000
35000,1,24,0.000000
35000,1,25,0.000000
35000,1,26,0.000000
35000,1,27,0.000000
35000,1,28,0.000000
35000,1,29,0.000000
35000,1,30,0.000000
35000,1,31,0.000000
35000,1,32,0.000000
35000,1,33,0.000000
35000,1,34,0.000000
35000,1,35,0.000000
35000,1,36,0.000000
35000,1,37,0.000000
35000,1,38,0.000000
35000,1,39,0.000000
35000,1,40,0.000000
35000,1,41,0.000000
35000,1,42,0.000000
35000,1,43,0.000000
35000,1,44,0.000000
35000,1,45,0.000000
35000,1,46,0.000000
35000,1,47,0.000000
35000,1,48,0.000000
35000,1,49,0.000000
35000,1,50,0.000000
35000,0,1,0.000060
35000,0,2,0.000063
35000,0,3,0.000062
35000,0,4,0.000061
35000,0,5,0.000063
35000,0,6,0.000060
35000,0,7,0.000060
35000,0,8,0.000061
35000,0,9,0.000057
35000,0,10,0.000054
35000,0,11,0.000054
35000,0,12,0.000066
35000,0,13,0.000056
35000,0,14,0.000064
35000,0,15,0.000054
35000,0,16,0.000057
35000,0,17,0.000065
35000,0,18,0.000065
35000,0,19,0.000058
35000,0,20,0.000061
35000,0,21,0.000057
35000,0,22,0.000062
35000,0,23,0.000060
35000,0,24,0.000062
35000,0,25,0.000057
35000,0,26,0.000060
35000,0,27,0.000059
35000,0,28,0.000062
35000,0,29,0.000069
35000,0,30,0.000070
35000,0,31,0.000058
35000,0,32,0.000061
35000,0,33,0.000061
35000,0,34,0.000060
35000,0,35,0.000055
35000,0,36,0.000056
35000,0,37,0.000054
35000,0,38,0.000054
35000,0,39,0.000053
35000,0,40,0.000053
35000,0,41,0.000055
35000,0,42,0.000055
35000,0,43,0.000054
35000,0,44,0.000054
35000,0,45,0.000053
35000,0,46,0.000053
35000,0,47,0.000053
35000,0,48,0.000053
35000,0,49,0.000054
35000,0,50,0.000054
40000,1,1,0.000000
40000,1,2,0.000000
40000,1,3,0.000000
40000,1,4,0.000000
40000,1,5,0.000000
40000,1,6,0.000000
40000,1,7,0.000000
40000,1,8,0.000000
40000,1,9,0.000000
40000,1,10,0.000000
40000,1,11,0.000000
40000,1,12,0.000000
40000,1,13,0.000000
40000,1,14,0.000000
40000,1,15,0.000000
40000,1,16,0.000000
40000,1,17,0.000000
40000,1,18,0.000000
40000,1,19,0.000000
40000,1,20,0.000000
40000,1,21,0.000000
40000,1,22,0.000000
40000,1,23,0.000000
40000,1,24,0.000000
40000,1,25,0.000000
40000,1,26,0.000000
40000,1,27,0.000000
40000,1,28,0.000000
40000,1,29,0.000000
40000,1,30,0.000000
40000,1,31,0.000000
40000,1,32,0.000000
40000,1,33,0.000000
40000,1,34,0.000000
40000,1,35,0.000000
40000,1,36,0.000000
40000,1,37,0.000000
40000,1,38,0.000000
40000,1,39,0.000000
40000,1,40,0.000000
40000,1,41,0.000000
40000,1,42,0.000000
40000,1,43,0.000000
40000,1,44,0.000000
40000,1,45,0.000000
40000,1,46,0.000000
40000,1,47,0.000000
40000,1,48,0.000000
40000,1,49,0.000000
40000,1,50,0.000000
40000,0,1,0.000068
40000,0,2,0.000060
40000,0,3,0.000062
40000,0,4,0.000064
40000,0,5,0.000062
40000,0,6,0.000069
40000,0,7,0.000066
40000,0,8,0.000066
40000,0,9,0.000065
40000,0,10,0.000073
40000,0,11,0.000066
40000,0,12,0.000069
40000,0,13,0.000070
40000,0,14,0.000069
40000,0,15,0.000072
40000,0,16,0.000064
40000,0,17,0.000067
40000,0,18,0.000062
40000,0,19,0.000067
40000,0,20,0.000067
40000,0,21,0.000064
40000,0,22,0.000064
40000,0,23,0.000070
40000,0,24,0.000075
40000,0,25,0.000065
40000,0,26,0.000063
40000,0,27,0.000062
40000,0,28,0.000061
40000,0,29,0.000062
40000,0,30,0.000062
40000,0,31,0.000061
40000,0,32,0.000062
40000,0,33,0.000061
40000,0,34,0.000061
40000,0,35,0.000061
40000,0,36,0.000062
40000,0,37,0.000061
40000,0,38,0.000061
40000,0,39,0.000061
40000,0,40,0.000060
40000,0,41,0.000061
40000,0,42,0.000062
40000,0,43,0.000062
40000,0,44,0.000064
40000,0,45,0.000061
40000,0,46,0.000061
40000,0,47,0.000062
40000,0,48,0.000061
40000,0,49,0.000061
40000,0,50,0.000063
45000,1,1,0.000000
45000,1,2,0.000000
45000,1,3,0.000000
45000,1,4,0.000000
45000,1,5,0.000000
45000,1,6,0.000000
45000,1,7,0.000000
45000,1,8,0.000000
45000,1,9,0.000000
45000,1,10,0.000000
45000,1,11,0.000000
45000,1,12,0.000000
45000,1,13,0.000000
45000,1,14,0.000000
45000,1,15,0.000000
45000,1,16,0.000000
45000,1,17,0.000000
45000,1,18,0.000000
45000,1,19,0.000000
45000,1,20,0.000000
45000,1,21,0.000000
45000,1,22,0.000000
45000,1,23,0.000000
45000,1,24,0.000000
45000,1,25,0.000000
45000,1,26,0.000000
45000,1,27,0.000000
45000,1,28,0.000000
45000,1,29,0.000000
45000,1,30,0.000000
45000,1,31,0.000000
45000,1,32,0.000000
45000,1,33,0.000000
45000,1,34,0.000000
45000,1,35,0.000000
45000,1,36,0.000000
45000,1,37,0.000000
45000,1,38,0.000000
45000,1,39,0.000000
45000,1,40,0.000000
45000,1,41,0.000000
45000,1,42,0.000000
45000,1,43,0.000000
45000,1,44,0.000000
45000,1,45,0.000000
45000,1,46,0.000000
45000,1,47,0.000000
45000,1,48,0.000000
45000,1,49,0.000000
45000,1,50,0.000000
45000,0,1,0.000072
45000,0,2,0.000079
45000,0,3,0.000080
45000,0,4,0.000088
45000,0,5,0.000079
45000,0,6,0.000078
45000,0,7,0.000076
45000,0,8,0.000077
45000,0,9,0.000077
45000,0,10,0.000079
45000,0,11,0.000073
45000,0,12,0.000075
45000,0,13,0.000077
45000,0,14,0.000071
45000,0,15,0.000077
45000,0,16,0.000078
45000,0,17,0.000072
45000,0,18,0.000072
45000,0,19,0.000069
45000,0,20,0.000069
45000,0,21,0.000070
45000,0,22,0.000069
45000,0,23,0.000069
45000,0,24,0.000069
45000,0,25,0.000069
45000,0,26,0.000069
45000,0,27,0.000070
45000,0,28,0.000068
45000,0,29,0.000069
45000,0,30,0.000070
45000,0,31,0.000071
45000,0,32,0.000069
45000,0,33,0.000069
45000,0,34,0.000069
45000,0,35,0.000069
45000,0,36,0.000070
45000,0,37,0.000070
45000,0,38,0.000073
45000,0,39,0.000073
45000,0,40,0.000078
45000,0,41,0.000075
45000,0,42,0.000077
45000,0,43,0.000073
45000,0,44,0.000072
45000,0,45,0.000075
45000,0,46,0.000073
45000,0,47,0.000073
45000,0,48,0.000077
45000,0,49,0.000076
45000,0,50,0.000074
50000,1,1,0.000000
50000,1,2,0.000000
50000,1,3,0.000000
50000,1,4,0.000000
50000,1,5,0.000000
50000,1,6,0.000000
50000,1,7,0.000000
50000,1,8,0.000000
50000,1,9,0.000000
50000,1,10,0.000000
50000,1,11,0.000000
50000,1,12,0.000000
50000,1,13,0.000000
50000,1,14,0.000000
50000,1,15,0.000000
50000,1,16,0.000000
50000,1,17,0.000000
50000,1,18,0.000000
50000,1,19,0.000000
50000,1,20,0.000000
50000,1,21,0.000000
50000,1,22,0.000000
50000,1,23,0.000000
50000,1,24,0.000000
50000,1,25,0.000000
50000,1,26,0.000000
50000,1,27,0.000000
50000,1,28,0.000000
50000,1,29,0.000000
50000,1,30,0.000000
50000,1,31,0.000000
50000,1,32,0.000000
50000,1,33,0.000000
50000,1,34,0.000000
50000,1,35,0.000000
50000,1,36,0.000000
50000,1,37,0.000000
50000,1,38,0.000000
50000,1,39,0.000000
50000,1,40,0.000000
50000,1,41,0.000000
50000,1,42,0.000000
50000,1,43,0.000000
50000,1,44,0.000000
50000,1,45,0.000000
50000,1,46,0.000000
50000,1,47,0.000000
50000,1,48,0.000000
50000,1,49,0.000000
50000,1,50,0.000000
50000,0,1,0.000089
50000,0,2,0.000088
50000,0,3,0.000092
50000,0,4,0.000082
50000,0,5,0.000083
50000,0,6,0.000089
50000,0,7,0.000082
50000,0,8,0.000089
50000,0,9,0.000089
50000,0,10,0.000085
50000,0,11,0.000085
50000,0,12,0.000084
50000,0,13,0.000078
50000,0,14,0.000077
50000,0,15,0.000078
50000,0,16,0.000077
50000,0,17,0.000076
50000,0,18,0.000077
50000,0,19,0.000076
50000,0,20,0.000077
50000,0,21,0.000075
50000,0,22,0.000076
50000,0,23,0.000077
50000,0,24,0.000075
50000,0,25,0.000076
50000,0,26,0.000078
50000,0,27,0.000077
50000,0,28,0.000076
50000,0,29,0.000082
50000,0,30,0.000079
50000,0,31,0.000085
50000,0,32,0.000085
50000,0,33,0.000081
50000,0,34,0.000081
50000,0,35,0.000081
50000,0,36,0.000086
50000,0,37,0.000083
50000,0,38,0.000082
50000,0,39,0.000085
50000,0,40,0.000093
50000,0,41,0.000091
50000,0,42,0.000091
50000,0,43,0.000092
50000,0,44,0.000093
50000,0,45,0.000091
50000,0,46,0.000092
50000,0,47,0.000091
50000,0,48,0.000092
50000,0,49,0.000093
50000,0,50,0.000091
